startT,endT,startT_sec,endT_sec,duration,interval,interface,reason,route
2016 May 19 06:46:26,2016 May 19 06:46:26,1463640386.0,1463640386.0,0.0,26124.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 06:52:55,2016 May 19 06:52:55,1463640775.0,1463640775.0,0.0,389.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:09:06,2016 May 19 12:09:07,1463659746.0,1463659747.0,1.0,18971.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:09:07,2016 May 19 12:09:51,1463659747.0,1463659791.0,44.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:09:51,2016 May 19 12:14:22,1463659791.0,1463660062.0,271.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:16:20,2016 May 19 12:20:57,1463660180.0,1463660457.0,277.0,118.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:28:10,2016 May 19 12:29:47,1463660890.0,1463660987.0,97.0,433.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:29:47,2016 May 19 12:30:08,1463660987.0,1463661008.0,21.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:32:31,2016 May 19 12:32:32,1463661151.0,1463661152.0,1.0,143.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 12:32:32,2016 May 19 12:34:13,1463661152.0,1463661253.0,101.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 19 20:09:36,2016 May 19 20:09:36,1463688576.0,1463688576.0,0.0,27323.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 20 05:49:13,2016 May 20 05:49:13,1463723353.0,1463723353.0,0.0,34777.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 20 19:38:57,2016 May 20 19:38:57,1463773137.0,1463773137.0,0.0,49784.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 20 22:44:59,2016 May 20 22:44:59,1463784299.0,1463784299.0,0.0,11162.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 02:05:24,2016 May 21 02:05:24,1463796324.0,1463796324.0,0.0,12025.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 03:14:28,2016 May 21 03:14:28,1463800468.0,1463800468.0,0.0,4144.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 04:56:18,2016 May 21 04:56:18,1463806578.0,1463806578.0,0.0,6110.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 08:24:34,2016 May 21 08:24:34,1463819074.0,1463819074.0,0.0,12496.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 10:31:59,2016 May 21 10:32:00,1463826719.0,1463826720.0,1.0,7645.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 11:11:07,2016 May 21 11:11:07,1463829067.0,1463829067.0,0.0,2347.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 13:13:22,2016 May 21 13:13:22,1463836402.0,1463836402.0,0.0,7335.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 13:50:58,2016 May 21 13:50:58,1463838658.0,1463838658.0,0.0,2256.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 18:41:17,2016 May 21 18:41:17,1463856077.0,1463856077.0,0.0,17419.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 19:53:01,2016 May 21 19:53:01,1463860381.0,1463860381.0,0.0,4304.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 21:14:52,2016 May 21 21:14:52,1463865292.0,1463865292.0,0.0,4911.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 21:18:14,2016 May 21 21:18:15,1463865494.0,1463865495.0,1.0,202.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 21:52:00,2016 May 21 21:52:00,1463867520.0,1463867520.0,0.0,2025.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 22:08:03,2016 May 21 22:08:03,1463868483.0,1463868483.0,0.0,963.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 21 22:46:21,2016 May 21 22:46:21,1463870781.0,1463870781.0,0.0,2298.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 02:09:51,2016 May 22 02:09:51,1463882991.0,1463882991.0,0.0,12210.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 07:03:29,2016 May 22 07:03:29,1463900609.0,1463900609.0,0.0,17618.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 08:55:36,2016 May 22 08:55:36,1463907336.0,1463907336.0,0.0,6727.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 17:36:53,2016 May 22 17:36:53,1463938613.0,1463938613.0,0.0,31277.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 18:58:14,2016 May 22 18:58:14,1463943494.0,1463943494.0,0.0,4881.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 21:25:27,2016 May 22 21:25:27,1463952327.0,1463952327.0,0.0,8833.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 22:02:05,2016 May 22 22:02:05,1463954525.0,1463954525.0,0.0,2198.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 22 22:48:50,2016 May 22 22:48:50,1463957330.0,1463957330.0,0.0,2805.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 06:09:45,2016 May 23 06:09:45,1463983785.0,1463983785.0,0.0,26455.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 10:24:47,2016 May 23 10:24:47,1463999087.0,1463999087.0,0.0,15302.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 10:44:53,2016 May 23 10:44:53,1464000293.0,1464000293.0,0.0,1206.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 12:02:39,2016 May 23 12:02:39,1464004959.0,1464004959.0,0.0,4666.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 14:45:37,2016 May 23 14:45:37,1464014737.0,1464014737.0,0.0,9778.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 15:01:18,2016 May 23 15:01:18,1464015678.0,1464015678.0,0.0,941.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 20:00:18,2016 May 23 20:00:18,1464033618.0,1464033618.0,0.0,17940.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 20:51:10,2016 May 23 20:51:10,1464036670.0,1464036670.0,0.0,3052.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 20:56:14,2016 May 23 20:56:15,1464036974.0,1464036975.0,1.0,304.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 22:49:26,2016 May 23 22:49:26,1464043766.0,1464043766.0,0.0,6791.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 23 22:54:25,2016 May 23 22:54:25,1464044065.0,1464044065.0,0.0,299.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 00:11:17,2016 May 24 00:11:17,1464048677.0,1464048677.0,0.0,4612.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 04:59:10,2016 May 24 04:59:10,1464065950.0,1464065950.0,0.0,17273.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 08:04:17,2016 May 24 08:04:49,1464077057.0,1464077089.0,32.0,11107.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 15:55:54,2016 May 24 15:57:46,1464105354.0,1464105466.0,112.0,28265.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 16:11:12,2016 May 24 16:11:12,1464106272.0,1464106272.0,0.0,806.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 19:04:25,2016 May 24 19:04:25,1464116665.0,1464116665.0,0.0,10393.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 20:35:25,2016 May 24 20:35:25,1464122125.0,1464122125.0,0.0,5460.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 22:05:14,2016 May 24 22:05:14,1464127514.0,1464127514.0,0.0,5389.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 24 23:29:43,2016 May 24 23:29:43,1464132583.0,1464132583.0,0.0,5069.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 00:36:20,2016 May 25 00:36:20,1464136580.0,1464136580.0,0.0,3997.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 02:41:38,2016 May 25 02:41:38,1464144098.0,1464144098.0,0.0,7518.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 03:04:01,2016 May 25 03:04:02,1464145441.0,1464145442.0,1.0,1343.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 07:14:45,2016 May 25 07:14:45,1464160485.0,1464160485.0,0.0,15043.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 08:50:06,2016 May 25 08:50:06,1464166206.0,1464166206.0,0.0,5721.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 08:51:23,2016 May 25 08:51:23,1464166283.0,1464166283.0,0.0,77.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 10:42:01,2016 May 25 10:42:02,1464172921.0,1464172922.0,1.0,6638.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 10:42:03,2016 May 25 11:05:15,1464172923.0,1464174315.0,1392.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 11:23:07,2016 May 25 11:23:07,1464175387.0,1464175387.0,0.0,1072.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 13:53:01,2016 May 25 13:53:01,1464184381.0,1464184381.0,0.0,8994.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 14:50:16,2016 May 25 14:50:16,1464187816.0,1464187816.0,0.0,3435.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 25 21:52:35,2016 May 25 21:52:35,1464213155.0,1464213155.0,0.0,25339.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 04:03:18,2016 May 26 04:03:18,1464235398.0,1464235398.0,0.0,22243.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 04:29:22,2016 May 26 04:29:22,1464236962.0,1464236962.0,0.0,1564.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 08:09:23,2016 May 26 08:09:23,1464250163.0,1464250163.0,0.0,13201.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 08:43:12,2016 May 26 08:43:12,1464252192.0,1464252192.0,0.0,2029.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 17:39:55,2016 May 26 17:39:55,1464284395.0,1464284395.0,0.0,32203.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 18:04:20,2016 May 26 18:04:20,1464285860.0,1464285860.0,0.0,1465.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 18:22:13,2016 May 26 18:22:13,1464286933.0,1464286933.0,0.0,1073.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 20:32:37,2016 May 26 20:32:38,1464294757.0,1464294758.0,1.0,7824.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 21:17:45,2016 May 26 21:17:45,1464297465.0,1464297465.0,0.0,2707.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 26 21:44:25,2016 May 26 21:44:25,1464299065.0,1464299065.0,0.0,1600.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 00:44:12,2016 May 27 00:44:12,1464309852.0,1464309852.0,0.0,10787.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 05:20:11,2016 May 27 05:20:11,1464326411.0,1464326411.0,0.0,16559.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 08:40:36,2016 May 27 08:40:36,1464338436.0,1464338436.0,0.0,12025.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 08:41:24,2016 May 27 08:41:24,1464338484.0,1464338484.0,0.0,48.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 08:48:17,2016 May 27 08:48:17,1464338897.0,1464338897.0,0.0,413.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 10:06:20,2016 May 27 10:06:20,1464343580.0,1464343580.0,0.0,4683.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 10:26:16,2016 May 27 10:26:17,1464344776.0,1464344777.0,1.0,1196.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 12:17:55,2016 May 27 12:17:55,1464351475.0,1464351475.0,0.0,6698.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 18:55:26,2016 May 27 18:55:26,1464375326.0,1464375326.0,0.0,23851.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 19:05:30,2016 May 27 19:05:30,1464375930.0,1464375930.0,0.0,604.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 27 22:11:08,2016 May 27 22:11:08,1464387068.0,1464387068.0,0.0,11138.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 00:58:58,2016 May 28 00:58:58,1464397138.0,1464397138.0,0.0,10070.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 01:31:48,2016 May 28 01:31:48,1464399108.0,1464399108.0,0.0,1970.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 01:47:57,2016 May 28 01:47:57,1464400077.0,1464400077.0,0.0,969.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 02:47:24,2016 May 28 02:47:24,1464403644.0,1464403644.0,0.0,3567.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 03:07:35,2016 May 28 03:07:35,1464404855.0,1464404855.0,0.0,1211.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 07:12:42,2016 May 28 07:12:42,1464419562.0,1464419562.0,0.0,14707.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 07:33:19,2016 May 28 07:33:20,1464420799.0,1464420800.0,1.0,1237.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 07:51:17,2016 May 28 07:51:17,1464421877.0,1464421877.0,0.0,1077.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 09:42:26,2016 May 28 09:42:26,1464428546.0,1464428546.0,0.0,6669.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 10:23:20,2016 May 28 10:23:20,1464431000.0,1464431000.0,0.0,2454.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 10:38:17,2016 May 28 10:38:18,1464431897.0,1464431898.0,1.0,897.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 14:02:38,2016 May 28 14:02:39,1464444158.0,1464444159.0,1.0,12260.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 28 20:02:18,2016 May 28 20:02:18,1464465738.0,1464465738.0,0.0,21579.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 02:21:32,2016 May 29 02:21:32,1464488492.0,1464488492.0,0.0,22754.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 02:46:17,2016 May 29 02:46:18,1464489977.0,1464489978.0,1.0,1485.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 04:06:52,2016 May 29 04:06:52,1464494812.0,1464494812.0,0.0,4834.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 05:16:31,2016 May 29 05:16:31,1464498991.0,1464498991.0,0.0,4179.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 07:06:36,2016 May 29 07:06:36,1464505596.0,1464505596.0,0.0,6605.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 10:49:34,2016 May 29 10:49:34,1464518974.0,1464518974.0,0.0,13378.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 11:13:06,2016 May 29 11:13:06,1464520386.0,1464520386.0,0.0,1412.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 12:51:29,2016 May 29 12:51:29,1464526289.0,1464526289.0,0.0,5903.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 13:13:51,2016 May 29 13:13:51,1464527631.0,1464527631.0,0.0,1342.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 13:30:07,2016 May 29 13:30:08,1464528607.0,1464528608.0,1.0,976.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 13:43:41,2016 May 29 13:43:41,1464529421.0,1464529421.0,0.0,813.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 17:28:42,2016 May 29 17:28:42,1464542922.0,1464542922.0,0.0,13501.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 20:50:56,2016 May 29 20:50:57,1464555056.0,1464555057.0,1.0,12134.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 21:15:56,2016 May 29 21:15:56,1464556556.0,1464556556.0,0.0,1499.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 21:55:31,2016 May 29 21:55:31,1464558931.0,1464558931.0,0.0,2375.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 29 22:26:39,2016 May 29 22:26:39,1464560799.0,1464560799.0,0.0,1868.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 01:01:44,2016 May 30 01:01:44,1464570104.0,1464570104.0,0.0,9305.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 01:13:15,2016 May 30 01:13:15,1464570795.0,1464570795.0,0.0,691.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 01:58:01,2016 May 30 01:58:01,1464573481.0,1464573481.0,0.0,2686.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 02:43:21,2016 May 30 02:43:21,1464576201.0,1464576201.0,0.0,2720.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 02:50:31,2016 May 30 02:50:31,1464576631.0,1464576631.0,0.0,430.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 03:32:39,2016 May 30 03:32:39,1464579159.0,1464579159.0,0.0,2528.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 05:18:19,2016 May 30 05:18:19,1464585499.0,1464585499.0,0.0,6340.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 05:18:42,2016 May 30 05:18:42,1464585522.0,1464585522.0,0.0,23.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 05:28:20,2016 May 30 05:28:20,1464586100.0,1464586100.0,0.0,578.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 09:46:13,2016 May 30 09:46:13,1464601573.0,1464601573.0,0.0,15473.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 15:20:54,2016 May 30 15:20:54,1464621654.0,1464621654.0,0.0,20081.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 18:50:31,2016 May 30 18:50:31,1464634231.0,1464634231.0,0.0,12577.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 19:57:56,2016 May 30 20:24:38,1464638276.0,1464639878.0,1602.0,4045.0,2/2,disabled,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 21:47:23,2016 May 30 21:47:23,1464644843.0,1464644843.0,0.0,4965.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 21:47:24,2016 May 30 21:52:06,1464644844.0,1464645126.0,282.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 21:52:06,2016 May 30 21:52:06,1464645126.0,1464645126.0,0.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 21:52:06,2016 May 30 21:54:32,1464645126.0,1464645272.0,146.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 21:54:32,2016 May 30 21:56:24,1464645272.0,1464645384.0,112.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 21:56:24,2016 May 30 22:03:52,1464645384.0,1464645832.0,448.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 22:03:52,2016 May 30 22:04:57,1464645832.0,1464645897.0,65.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 30 23:13:59,2016 May 30 23:13:59,1464650039.0,1464650039.0,0.0,4142.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 01:07:01,2016 May 31 01:07:01,1464656821.0,1464656821.0,0.0,6782.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 02:31:34,2016 May 31 02:31:34,1464661894.0,1464661894.0,0.0,5073.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 04:53:46,2016 May 31 04:53:46,1464670426.0,1464670426.0,0.0,8532.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 07:23:08,2016 May 31 07:23:08,1464679388.0,1464679388.0,0.0,8962.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 09:22:22,2016 May 31 09:22:22,1464686542.0,1464686542.0,0.0,7154.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 15:07:07,2016 May 31 15:07:07,1464707227.0,1464707227.0,0.0,20685.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 16:02:44,2016 May 31 16:02:44,1464710564.0,1464710564.0,0.0,3337.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 18:38:40,2016 May 31 18:38:40,1464719920.0,1464719920.0,0.0,9356.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 19:29:16,2016 May 31 19:29:16,1464722956.0,1464722956.0,0.0,3036.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 21:18:24,2016 May 31 21:18:24,1464729504.0,1464729504.0,0.0,6548.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 May 31 21:26:12,2016 May 31 21:26:13,1464729972.0,1464729973.0,1.0,468.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 00:04:49,2016 Jun  1 00:04:49,1464739489.0,1464739489.0,0.0,9516.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 00:04:50,2016 Jun  1 00:15:04,1464739490.0,1464740104.0,614.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 00:15:04,2016 Jun  1 00:47:30,1464740104.0,1464742050.0,1946.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 00:47:31,2016 Jun  1 00:54:15,1464742051.0,1464742455.0,404.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 00:54:15,2016 Jun  1 01:24:45,1464742455.0,1464744285.0,1830.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 01:24:46,2016 Jun  1 01:39:47,1464744286.0,1464745187.0,901.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 01:39:48,2016 Jun  1 01:49:10,1464745188.0,1464745750.0,562.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 01:49:11,2016 Jun  1 02:30:27,1464745751.0,1464748227.0,2476.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 02:30:27,2016 Jun  1 03:10:57,1464748227.0,1464750657.0,2430.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 03:10:57,2016 Jun  1 03:18:22,1464750657.0,1464751102.0,445.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 03:18:22,2016 Jun  1 03:37:38,1464751102.0,1464752258.0,1156.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 03:37:38,2016 Jun  1 03:57:20,1464752258.0,1464753440.0,1182.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 03:57:20,2016 Jun  1 05:09:24,1464753440.0,1464757764.0,4324.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 05:09:24,2016 Jun  1 05:35:47,1464757764.0,1464759347.0,1583.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 05:35:47,2016 Jun  1 05:35:47,1464759347.0,1464759347.0,0.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 05:35:47,2016 Jun  1 05:52:58,1464759347.0,1464760378.0,1031.0,0.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 05:52:58,2016 Jun  1 06:15:02,1464760378.0,1464761702.0,1324.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 06:15:02,2016 Jun  1 06:18:15,1464761702.0,1464761895.0,193.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 06:18:16,2016 Jun  1 06:19:03,1464761896.0,1464761943.0,47.0,1.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 06:19:04,2016 Jun  1 06:44:47,1464761944.0,1464763487.0,1543.0,1.0,2/2,link down,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 06:44:47,2016 Jun  1 07:24:11,1464763487.0,1464765851.0,2364.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
2016 Jun  1 07:24:11,2016 Jun  1 07:30:06,1464765851.0,1464766206.0,355.0,0.0,2/2,local fault,SouthRoute_TPE_CHI_TpeMLXe4
