startT,endT,startT_sec,endT_sec,duration,interval,interface,    reason,route,netlogtime,nettimediff,netinput,netoutput
2016-06-19 04:12:43,2016 Jun 19 04:12:44,1466309563.0,1466309564.0,1.0,27424.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,54.0,56.5778,99.3316
2016-06-19 04:12:55,2016 Jun 19 04:12:55,1466309575.0,1466309575.0,0.0,11.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,66.0,56.5778,99.3316
2016-06-19 04:13:53,2016 Jun 19 04:13:53,1466309633.0,1466309633.0,0.0,58.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,124.0,56.5778,99.3316
2016-06-19 04:13:58,2016 Jun 19 04:13:59,1466309638.0,1466309639.0,1.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,129.0,56.5778,99.3316
2016-06-19 04:14:31,2016 Jun 19 04:14:32,1466309671.0,1466309672.0,1.0,32.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,162.0,56.5778,99.3316
2016-06-19 04:14:32,2016 Jun 19 04:14:33,1466309672.0,1466309673.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,163.0,56.5778,99.3316
2016-06-19 04:15:24,2016 Jun 19 04:15:24,1466309724.0,1466309724.0,0.0,51.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,215.0,56.5778,99.3316
2016-06-19 04:15:29,2016 Jun 19 04:15:30,1466309729.0,1466309730.0,1.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,220.0,56.5778,99.3316
2016-06-19 04:15:30,2016 Jun 19 04:15:31,1466309730.0,1466309731.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,221.0,56.5778,99.3316
2016-06-19 04:15:31,2016 Jun 19 04:15:31,1466309731.0,1466309731.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,222.0,56.5778,99.3316
2016-06-19 04:15:35,2016 Jun 19 04:15:35,1466309735.0,1466309735.0,0.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,226.0,56.5778,99.3316
2016-06-19 04:15:53,2016 Jun 19 04:52:20,1466309753.0,1466311940.0,2187.0,18.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 04:11:49,244.0,56.5778,99.3316
2016-06-19 05:08:09,2016 Jun 19 05:08:09,1466312889.0,1466312889.0,0.0,949.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,206.0,204.177,325.066
2016-06-19 05:08:19,2016 Jun 19 05:08:20,1466312899.0,1466312900.0,1.0,10.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,216.0,204.177,325.066
2016-06-19 05:08:21,2016 Jun 19 05:08:21,1466312901.0,1466312901.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,218.0,204.177,325.066
2016-06-19 05:08:43,2016 Jun 19 05:08:43,1466312923.0,1466312923.0,0.0,22.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,240.0,204.177,325.066
2016-06-19 05:08:43,2016 Jun 19 05:08:44,1466312923.0,1466312924.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,240.0,204.177,325.066
2016-06-19 05:08:51,2016 Jun 19 05:08:52,1466312931.0,1466312932.0,1.0,7.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,248.0,204.177,325.066
2016-06-19 05:09:14,2016 Jun 19 05:09:15,1466312954.0,1466312955.0,1.0,22.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,271.0,204.177,325.066
2016-06-19 05:09:15,2016 Jun 19 05:09:16,1466312955.0,1466312956.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:04:43,272.0,204.177,325.066
2016-06-19 05:09:39,2016 Jun 19 05:09:39,1466312979.0,1466312979.0,0.0,23.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,9.0,237.634,136.04
2016-06-19 05:09:45,2016 Jun 19 05:09:46,1466312985.0,1466312986.0,1.0,6.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,15.0,237.634,136.04
2016-06-19 05:09:51,2016 Jun 19 05:09:51,1466312991.0,1466312991.0,0.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,21.0,237.634,136.04
2016-06-19 05:09:52,2016 Jun 19 05:09:52,1466312992.0,1466312992.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,22.0,237.634,136.04
2016-06-19 05:10:01,2016 Jun 19 05:10:16,1466313001.0,1466313016.0,15.0,9.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,31.0,237.634,136.04
2016-06-19 05:10:16,2016 Jun 19 05:10:16,1466313016.0,1466313016.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,46.0,237.634,136.04
2016-06-19 05:10:17,2016 Jun 19 05:10:17,1466313017.0,1466313017.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,47.0,237.634,136.04
2016-06-19 05:10:32,2016 Jun 19 05:10:34,1466313032.0,1466313034.0,2.0,15.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,62.0,237.634,136.04
2016-06-19 05:10:34,2016 Jun 19 05:10:35,1466313034.0,1466313035.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,64.0,237.634,136.04
2016-06-19 05:10:35,2016 Jun 19 05:10:35,1466313035.0,1466313035.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,65.0,237.634,136.04
2016-06-19 05:10:35,2016 Jun 19 05:10:37,1466313035.0,1466313037.0,2.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,65.0,237.634,136.04
2016-06-19 05:10:37,2016 Jun 19 05:10:37,1466313037.0,1466313037.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,67.0,237.634,136.04
2016-06-19 05:10:38,2016 Jun 19 05:10:38,1466313038.0,1466313038.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,68.0,237.634,136.04
2016-06-19 05:10:38,2016 Jun 19 05:10:39,1466313038.0,1466313039.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,68.0,237.634,136.04
2016-06-19 05:10:39,2016 Jun 19 05:10:40,1466313039.0,1466313040.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,69.0,237.634,136.04
2016-06-19 05:11:14,2016 Jun 19 05:11:14,1466313074.0,1466313074.0,0.0,34.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,104.0,237.634,136.04
2016-06-19 05:11:17,2016 Jun 19 05:11:20,1466313077.0,1466313080.0,3.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,107.0,237.634,136.04
2016-06-19 05:11:20,2016 Jun 19 05:11:20,1466313080.0,1466313080.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,110.0,237.634,136.04
2016-06-19 05:11:21,2016 Jun 19 05:11:21,1466313081.0,1466313081.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,111.0,237.634,136.04
2016-06-19 05:11:22,2016 Jun 19 05:11:22,1466313082.0,1466313082.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,112.0,237.634,136.04
2016-06-19 05:11:22,2016 Jun 19 05:11:23,1466313082.0,1466313083.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 05:09:30,112.0,237.634,136.04
2016-06-19 13:57:16,2016 Jun 19 13:57:17,1466344636.0,1466344637.0,1.0,31553.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,47.0,97.7413,106.354
2016-06-19 13:57:18,2016 Jun 19 13:57:18,1466344638.0,1466344638.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,49.0,97.7413,106.354
2016-06-19 13:57:19,2016 Jun 19 13:57:20,1466344639.0,1466344640.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,50.0,97.7413,106.354
2016-06-19 13:57:20,2016 Jun 19 13:57:21,1466344640.0,1466344641.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,51.0,97.7413,106.354
2016-06-19 13:57:24,2016 Jun 19 13:57:24,1466344644.0,1466344644.0,0.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,55.0,97.7413,106.354
2016-06-19 13:57:26,2016 Jun 19 13:57:27,1466344646.0,1466344647.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,57.0,97.7413,106.354
2016-06-19 13:57:28,2016 Jun 19 13:57:29,1466344648.0,1466344649.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,59.0,97.7413,106.354
2016-06-19 13:57:31,2016 Jun 19 13:57:32,1466344651.0,1466344652.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,62.0,97.7413,106.354
2016-06-19 13:57:34,2016 Jun 19 13:57:34,1466344654.0,1466344654.0,0.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,65.0,97.7413,106.354
2016-06-19 13:57:35,2016 Jun 19 13:57:36,1466344655.0,1466344656.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,66.0,97.7413,106.354
2016-06-19 13:57:38,2016 Jun 19 13:57:39,1466344658.0,1466344659.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,69.0,97.7413,106.354
2016-06-19 13:57:58,2016 Jun 19 13:57:58,1466344678.0,1466344678.0,0.0,19.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,89.0,97.7413,106.354
2016-06-19 13:58:06,2016 Jun 19 13:58:07,1466344686.0,1466344687.0,1.0,8.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,97.0,97.7413,106.354
2016-06-19 13:58:33,2016 Jun 19 13:58:33,1466344713.0,1466344713.0,0.0,26.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,124.0,97.7413,106.354
2016-06-19 13:58:35,2016 Jun 19 13:58:35,1466344715.0,1466344715.0,0.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,126.0,97.7413,106.354
2016-06-19 13:58:35,2016 Jun 19 13:58:36,1466344715.0,1466344716.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,126.0,97.7413,106.354
2016-06-19 13:58:36,2016 Jun 19 13:58:37,1466344716.0,1466344717.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,127.0,97.7413,106.354
2016-06-19 13:58:37,2016 Jun 19 13:58:37,1466344717.0,1466344717.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,128.0,97.7413,106.354
2016-06-19 13:58:38,2016 Jun 19 13:59:23,1466344718.0,1466344763.0,45.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,129.0,97.7413,106.354
2016-06-19 13:59:23,2016 Jun 19 13:59:24,1466344763.0,1466344764.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,174.0,97.7413,106.354
2016-06-19 13:59:24,2016 Jun 19 13:59:25,1466344764.0,1466344765.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,175.0,97.7413,106.354
2016-06-19 13:59:25,2016 Jun 19 13:59:25,1466344765.0,1466344765.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,176.0,97.7413,106.354
2016-06-19 14:00:03,2016 Jun 19 14:00:06,1466344803.0,1466344806.0,3.0,38.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,214.0,97.7413,106.354
2016-06-19 14:00:15,2016 Jun 19 14:00:15,1466344815.0,1466344815.0,0.0,9.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,226.0,97.7413,106.354
2016-06-19 14:00:17,2016 Jun 19 14:00:17,1466344817.0,1466344817.0,0.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,228.0,97.7413,106.354
2016-06-19 14:00:47,2016 Jun 19 14:00:48,1466344847.0,1466344848.0,1.0,30.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,258.0,97.7413,106.354
2016-06-19 14:01:05,2016 Jun 19 14:01:06,1466344865.0,1466344866.0,1.0,17.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,276.0,97.7413,106.354
2016-06-19 14:01:06,2016 Jun 19 14:01:07,1466344866.0,1466344867.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,277.0,97.7413,106.354
2016-06-19 14:01:07,2016 Jun 19 14:04:19,1466344867.0,1466345059.0,192.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 13:56:29,278.0,97.7413,106.354
2016-06-19 14:04:19,2016 Jun 19 14:04:20,1466345059.0,1466345060.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:02:02,137.0,31.5557,48.0554
2016-06-19 14:04:20,2016 Jun 19 14:04:20,1466345060.0,1466345060.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:02:02,138.0,31.5557,48.0554
2016-06-19 14:04:21,2016 Jun 19 14:04:21,1466345061.0,1466345061.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:02:02,139.0,31.5557,48.0554
2016-06-19 14:04:21,2016 Jun 19 14:04:22,1466345061.0,1466345062.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:02:02,139.0,31.5557,48.0554
2016-06-19 14:04:22,2016 Jun 19 14:04:23,1466345062.0,1466345063.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:02:02,140.0,31.5557,48.0554
2016-06-19 14:04:23,2016 Jun 19 14:04:23,1466345063.0,1466345063.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:02:02,141.0,31.5557,48.0554
2016-06-19 14:04:24,2016 Jun 19 14:04:24,1466345064.0,1466345064.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:02:02,142.0,31.5557,48.0554
2016-06-19 15:00:01,2016 Jun 19 15:00:02,1466348401.0,1466348402.0,1.0,3337.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-19 14:57:37,144.0,150.024,114.967
2016-06-20 12:06:53,2016 Jun 20 12:06:53,1466424413.0,1466424413.0,0.0,76011.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-20 12:04:24,149.0,61.4502,327.148
2016-06-20 13:39:26,2016 Jun 20 13:39:27,1466429966.0,1466429967.0,1.0,5553.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-20 13:37:46,100.0,78.0123,293.85
2016-06-24 14:40:48,2016 Jun 24 14:40:58,1466779248.0,1466779258.0,10.0,349281.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-24 14:37:15,213.0,48.6204,67.5995
2016-06-26 21:51:14,2016 Jun 26 21:51:14,1466977874.0,1466977874.0,0.0,198616.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:48:00,194.0,60.875,30.6732
2016-06-26 21:51:14,2016 Jun 26 21:51:15,1466977874.0,1466977875.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:48:00,194.0,60.875,30.6732
2016-06-26 21:51:15,2016 Jun 26 21:51:15,1466977875.0,1466977875.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:48:00,195.0,60.875,30.6732
2016-06-26 21:54:21,2016 Jun 26 21:54:21,1466978061.0,1466978061.0,0.0,186.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,95.0,74.0473,51.7498
2016-06-26 21:54:22,2016 Jun 26 21:54:22,1466978062.0,1466978062.0,0.0,1.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,96.0,74.0473,51.7498
2016-06-26 21:54:27,2016 Jun 26 21:54:27,1466978067.0,1466978067.0,0.0,5.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,101.0,74.0473,51.7498
2016-06-26 21:54:29,2016 Jun 26 21:54:29,1466978069.0,1466978069.0,0.0,2.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,103.0,74.0473,51.7498
2016-06-26 21:54:31,2016 Jun 26 21:54:32,1466978071.0,1466978072.0,1.0,2.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,105.0,74.0473,51.7498
2016-06-26 21:54:32,2016 Jun 26 21:54:32,1466978072.0,1466978072.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,106.0,74.0473,51.7498
2016-06-26 21:54:35,2016 Jun 26 21:54:36,1466978075.0,1466978076.0,1.0,3.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,109.0,74.0473,51.7498
2016-06-26 21:54:36,2016 Jun 26 21:54:36,1466978076.0,1466978076.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,110.0,74.0473,51.7498
2016-06-26 21:54:42,2016 Jun 26 21:54:42,1466978082.0,1466978082.0,0.0,6.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,116.0,74.0473,51.7498
2016-06-26 21:54:45,2016 Jun 26 21:54:45,1466978085.0,1466978085.0,0.0,3.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,119.0,74.0473,51.7498
2016-06-26 21:54:57,2016 Jun 26 21:54:57,1466978097.0,1466978097.0,0.0,12.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,131.0,74.0473,51.7498
2016-06-26 21:55:03,2016 Jun 26 21:55:03,1466978103.0,1466978103.0,0.0,6.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,137.0,74.0473,51.7498
2016-06-26 21:55:12,2016 Jun 26 21:55:12,1466978112.0,1466978112.0,0.0,9.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,146.0,74.0473,51.7498
2016-06-26 21:55:15,2016 Jun 26 21:55:15,1466978115.0,1466978115.0,0.0,3.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,149.0,74.0473,51.7498
2016-06-26 21:55:17,2016 Jun 26 21:55:17,1466978117.0,1466978117.0,0.0,2.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,151.0,74.0473,51.7498
2016-06-26 21:55:18,2016 Jun 26 21:55:18,1466978118.0,1466978118.0,0.0,1.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,152.0,74.0473,51.7498
2016-06-26 21:55:18,2016 Jun 26 21:55:18,1466978118.0,1466978118.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-26 21:52:46,152.0,74.0473,51.7498
2016-06-27 07:22:19,2016 Jun 27 07:22:20,1467012139.0,1467012140.0,1.0,34021.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,43.0,3.02068,3.70237
2016-06-27 07:22:20,2016 Jun 27 07:22:21,1467012140.0,1467012141.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,44.0,3.02068,3.70237
2016-06-27 07:22:21,2016 Jun 27 07:22:23,1467012141.0,1467012143.0,2.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,45.0,3.02068,3.70237
2016-06-27 07:22:23,2016 Jun 27 07:22:24,1467012143.0,1467012144.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,47.0,3.02068,3.70237
2016-06-27 07:22:24,2016 Jun 27 07:22:24,1467012144.0,1467012144.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,48.0,3.02068,3.70237
2016-06-27 07:22:24,2016 Jun 27 07:22:25,1467012144.0,1467012145.0,1.0,0.0,1/11,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,48.0,3.02068,3.70237
2016-06-27 07:22:25,2016 Jun 27 07:22:26,1467012145.0,1467012146.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,49.0,3.02068,3.70237
2016-06-27 07:22:37,2016 Jun 27 07:22:37,1467012157.0,1467012157.0,0.0,11.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,61.0,3.02068,3.70237
2016-06-27 07:22:38,2016 Jun 27 07:22:39,1467012158.0,1467012159.0,1.0,1.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,62.0,3.02068,3.70237
2016-06-27 07:22:50,2016 Jun 27 07:22:51,1467012170.0,1467012171.0,1.0,11.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,74.0,3.02068,3.70237
2016-06-27 07:22:51,2016 Jun 27 07:22:52,1467012171.0,1467012172.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,75.0,3.02068,3.70237
2016-06-27 07:22:52,2016 Jun 27 07:22:53,1467012172.0,1467012173.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,76.0,3.02068,3.70237
2016-06-27 07:22:53,2016 Jun 27 07:22:54,1467012173.0,1467012174.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,77.0,3.02068,3.70237
2016-06-27 07:22:54,2016 Jun 27 07:22:55,1467012174.0,1467012175.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,78.0,3.02068,3.70237
2016-06-27 07:22:55,2016 Jun 27 07:22:55,1467012175.0,1467012175.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,79.0,3.02068,3.70237
2016-06-27 07:22:55,2016 Jun 27 07:22:55,1467012175.0,1467012175.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,79.0,3.02068,3.70237
2016-06-27 07:22:55,2016 Jun 27 07:22:56,1467012175.0,1467012176.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,79.0,3.02068,3.70237
2016-06-27 07:22:56,2016 Jun 27 07:22:57,1467012176.0,1467012177.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,80.0,3.02068,3.70237
2016-06-27 07:22:57,2016 Jun 27 07:22:57,1467012177.0,1467012177.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,81.0,3.02068,3.70237
2016-06-27 07:22:57,2016 Jun 27 07:22:57,1467012177.0,1467012177.0,0.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,81.0,3.02068,3.70237
2016-06-27 07:22:57,2016 Jun 27 07:22:58,1467012177.0,1467012178.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,81.0,3.02068,3.70237
2016-06-27 07:23:01,2016 Jun 27 07:23:33,1467012181.0,1467012213.0,32.0,3.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,85.0,3.02068,3.70237
2016-06-27 07:23:33,2016 Jun 27 07:23:35,1467012213.0,1467012215.0,2.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,117.0,3.02068,3.70237
2016-06-27 07:23:35,2016 Jun 27 07:23:36,1467012215.0,1467012216.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,119.0,3.02068,3.70237
2016-06-27 07:23:36,2016 Jun 27 07:23:38,1467012216.0,1467012218.0,2.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,120.0,3.02068,3.70237
2016-06-27 07:23:38,2016 Jun 27 07:23:47,1467012218.0,1467012227.0,9.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,122.0,3.02068,3.70237
2016-06-27 07:23:47,2016 Jun 27 07:23:48,1467012227.0,1467012228.0,1.0,0.0,1/11,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,131.0,3.02068,3.70237
2016-06-27 07:23:48,2016 Jun 27 07:23:49,1467012228.0,1467012229.0,1.0,0.0,1/11,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-27 07:21:36,132.0,3.02068,3.70237
